,train_roc,train_prc,train_precision,train_recall,train_loss,valid_roc,valid_prc,valid_precision,valid_recall,valid_loss
11,[0.8920608684034022],[0.9218896385673584],[0.8627602158828065],[0.8535469107551488],0.41145372,[0.875592339914486],[0.9102013858679143],[0.8608870967741935],[0.8557114228456913],0.43553764
12,[0.8957755497732895],[0.9258270637448707],[0.8655612244897959],[0.8627002288329519],0.40537798,[0.8808302525628874],[0.915296001868684],[0.8614457831325302],[0.8597194388777555],0.42796415
13,[0.8967873904597974],[0.9267590272363406],[0.8596009975062344],[0.8764302059496567],0.40248126,[0.8805625691816847],[0.9148897586659336],[0.8554455445544554],[0.8657314629258517],0.42951128
14,[0.8958700589889437],[0.9259071448778113],[0.8539823008849557],[0.8832951945080092],0.40086916,[0.8794773662849166],[0.9131631914610205],[0.8546168958742633],[0.8717434869739479],0.4309094
15,[0.8992031286795477],[0.9289535704578645],[0.8610972568578553],[0.8779557589626239],0.39683688,[0.8833768620273037],[0.9168182567673656],[0.8565737051792829],[0.8617234468937875],0.42440644
16,[0.8847936012569054],[0.9177877530145806],[0.7858910891089109],[0.9687261632341724],0.5255818,[0.8666068599292447],[0.9062811510015035],[0.7688603531300161],[0.9599198396793587],0.59546125
17,[0.8964308583536986],[0.9265681453555585],[0.837630662020906],[0.9168573607932876],0.40695614,[0.8785657958516311],[0.9126440904755105],[0.8299445471349353],[0.8997995991983968],0.44371784
18,[0.8976877415514793],[0.9280602998538351],[0.8283970156002713],[0.9316043732519705],0.41520634,[0.8805553344957062],[0.9153853300824426],[0.8288770053475936],[0.9318637274549099],0.4558378
19,[0.9014357134015855],[0.9310094213870904],[0.8621722846441947],[0.8779557589626239],0.39270076,[0.884462064924072],[0.9169098638448719],[0.8500986193293886],[0.8637274549098196],0.42230678
20,[0.9001923474793296],[0.9292118296529456],[0.9017586416009703],[0.7561657767607425],0.4316498,[0.8833551579693684],[0.9152146321348069],[0.8995215311004785],[0.7535070140280561],0.44753486
21,[0.904529717227533],[0.9339350121625384],[0.8508898508898509],[0.8995677599796593],0.3909113,[0.8870810212482727],[0.9200531679366091],[0.8428030303030303],[0.8917835671342685],0.42419964
22,[0.9058317324857443],[0.9352956119000903],[0.8724727838258165],[0.8558352402745996],0.38615036,[0.8888390499410374],[0.9221312767600705],[0.8742268041237113],[0.8496993987975952],0.41496444
23,[0.9050557738427982],[0.9349335608778615],[0.8633975481611208],[0.8774472412916349],0.38495448,[0.8862417976747718],[0.9195216260683798],[0.8557312252964426],[0.8677354709418837],0.42076498
24,[0.9065275928927282],[0.9357070053055403],[0.8981534910559723],[0.7915077548944826],0.40407357,[0.8876019186387215],[0.9199981954635239],[0.8972602739726028],[0.7875751503006012],0.4283227
25,[0.9057346538706105],[0.9348775798689897],[0.9039156626506024],[0.7630307653190949],0.41728264,[0.8872257149678417],[0.9199174302350643],[0.9028436018957346],[0.7635270541082164],0.43695492
26,[0.904991092003716],[0.9357668609051926],[0.8212241303390577],[0.9483854563946097],0.42123213,[0.8853157578695297],[0.9207490067073651],[0.8159722222222222],[0.9418837675350702],0.47626132
27,[0.9075679762560678],[0.9375940954618333],[0.8740606374708474],[0.8576150521230613],0.3830638,[0.8879708876236228],[0.9214331754426911],[0.8629856850715747],[0.845691382765531],0.41699442
28,[0.9081372658104088],[0.9375686759507997],[0.8585389689714146],[0.8934655479277905],0.38077536,[0.8885351931299422],[0.9225740243554699],[0.8483685220729367],[0.8857715430861723],0.42165107
29,[0.9073496331567821],[0.9378923180058245],[0.8580817916260954],[0.8962623951182304],0.38432157,[0.8889258661727787],[0.9253689761888633],[0.8527131782945736],[0.8817635270541082],0.42455816
30,[0.9115779151401083],[0.9407076499152023],[0.8851188885920385],[0.8423595219933893],0.37774503,[0.8900834159293316],[0.9222817053551708],[0.8813559322033898],[0.8336673346693386],0.41140565
31,[0.9127036472513905],[0.9421227616156671],[0.8795591708213067],[0.852275616577676],0.37905234,[0.8934909530251839],[0.9268222628443372],[0.8757763975155279],[0.8476953907815631],0.4092428
32,[0.9100475584672438],[0.9398208332876976],[0.8298253470667264],[0.9422832443427409],0.40284094,[0.8882241016328686],[0.923479855679493],[0.8241563055062167],[0.9298597194388778],0.46121
33,[0.9138573076178896],[0.9429179192629152],[0.8898858075040783],[0.8321891685736079],0.3779948,[0.8938020445222574],[0.9265533258309153],[0.8898488120950324],[0.8256513026052105],0.40813446
34,[0.9116668387047189],[0.940639006431116],[0.9280891289669142],[0.6989575387744724],0.4354593,[0.8911324453962076],[0.9244381699331895],[0.9177377892030848],[0.7154308617234469],0.45245385
35,[0.9132710376843768],[0.9423455959713066],[0.8974936637566883],[0.810322908721078],0.38523525,[0.891740159018398],[0.9241268592338916],[0.8930131004366813],[0.8196392785571143],0.41635635
36,[0.9145947252686363],[0.9436162410971805],[0.8682364729458918],[0.8812611238240529],0.36836517,[0.8922972298387388],[0.9252756973808],[0.8568627450980392],[0.875751503006012],0.4102131
37,[0.9149721477096373],[0.9439030944565214],[0.8791720569210867],[0.8639715230104246],0.37327516,[0.8956830628766558],[0.9291409083971475],[0.8747433264887063],[0.8537074148296593],0.40629256
38,[0.9156346617798923],[0.9444640212639855],[0.8841800473808897],[0.8540554284261378],0.36815137,[0.8939612076137835],[0.92765949951895],[0.8724279835390947],[0.8496993987975952],0.4092155
39,[0.9153757109975214],[0.9445081731429228],[0.8658385093167702],[0.886092041698449],0.36856663,[0.8935415958270332],[0.9261884405373519],[0.8532289628180039],[0.87374749498998],0.4102445
40,[0.9163309690389597],[0.9450341535698632],[0.844212962962963],[0.9272819730485634],0.38531858,[0.8954660222973021],[0.9301472334636999],[0.8315217391304348],[0.9198396793587175],0.4347914
41,[0.9161680355980243],[0.9447555744093292],[0.9000282406099972],[0.810322908721078],0.38141266,[0.8934403102233348],[0.926614629492833],[0.8913043478260869],[0.8216432865731463],0.4129237
42,[0.9171616112056202],[0.9455118869609579],[0.8703935823514666],[0.8827866768370201],0.3642855,[0.8941493094492233],[0.9279190696887715],[0.8616600790513834],[0.87374749498998],0.40893942
43,[0.9164080510233583],[0.9447663243386163],[0.9079558652729385],[0.7950673785914061],0.38729766,[0.8944893396902107],[0.9278670132032149],[0.9022727272727272],[0.7955911823647295],0.41826957
44,[0.9183524161515578],[0.9463990821276659],[0.8741772151898735],[0.8779557589626239],0.3603176,[0.8953792060655608],[0.9297742508996578],[0.8727272727272727],[0.8657314629258517],0.40905008
45,[0.9162777377845163],[0.9454490216086853],[0.8674101610904585],[0.889905924230867],0.36437222,[0.8931436880982181],[0.9278887862667371],[0.8562992125984252],[0.8717434869739479],0.41501173
46,[0.9173311357147869],[0.945770450111408],[0.8746525145312105],[0.8799898296465802],0.36359546,[0.8926444947657045],[0.926216854781371],[0.8602794411177644],[0.8637274549098196],0.4097935
47,[0.9189214822798573],[0.947191112455135],[0.8903122497998399],[0.8482074752097636],0.36312217,[0.8955456038430653],[0.9291341092271488],[0.8784067085953878],[0.8396793587174348],0.40742183
48,[0.9181365865952418],[0.9463164039907045],[0.8763673365555839],[0.8759216882786677],0.3607624,[0.894843839303155],[0.9292917128644871],[0.8597194388777555],[0.8597194388777555],0.4078798
49,[0.919283544180489],[0.9475231413297898],[0.8997797356828194],[0.8309178743961353],0.3670358,[0.8973976834535496],[0.9313286784386307],[0.8869936034115139],[0.8336673346693386],0.4048053
50,[0.9165083693160974],[0.9452985145728532],[0.8907721280602636],[0.8418510043224002],0.36913764,[0.8900978853012885],[0.9248686001606428],[0.8705636743215032],[0.8356713426853707],0.41600516
51,[0.9199957146885195],[0.9480798344999527],[0.8601449275362318],[0.9054157131960335],0.36368027,[0.8974121528255067],[0.9323349111563839],[0.8418079096045198],[0.8957915831663327],0.41584945
52,[0.9204441866107924],[0.948487652102427],[0.8724094881398252],[0.8883803712178998],0.35614052,[0.8955817772729574],[0.9304092919792263],[0.8506876227897839],[0.8677354709418837],0.40948302
53,[0.9196997868962413],[0.947883022732388],[0.9128294236895453],[0.8014238494787694],0.37672848,[0.8954226141814315],[0.929616630155119],[0.891647855530474],[0.7915831663326653],0.41286874
54,[0.9212069072607655],[0.9489436938528285],[0.8926553672316384],[0.8436308161708619],0.3594971,[0.8970576532125623],[0.9301640649025218],[0.8829787234042553],[0.8316633266533067],0.40448952
55,[0.9215267416395092],[0.9495267295063426],[0.907861369399831],[0.8192219679633868],0.36778423,[0.8984322435484687],[0.9324700705021992],[0.888646288209607],[0.8156312625250501],0.40691194
56,[0.9174723409731633],[0.9466873951585548],[0.9335548172757475],[0.714467327739639],0.42994437,[0.8944748703182539],[0.9299872869246857],[0.9254498714652957],[0.7214428857715431],0.45808315
57,[0.9219337680310402],[0.9499065156209103],[0.8927141713370697],[0.8504958047292144],0.35773647,[0.8991557121463143],[0.9330923108514386],[0.8828451882845189],[0.845691382765531],0.40129822
58,[0.9226715208208494],[0.9504403597576719],[0.8741887169246131],[0.890414441901856],0.3513166,[0.8981211520513952],[0.9329888077637216],[0.8526522593320236],[0.8697394789579158],0.40709263
59,[0.9238206568100034],[0.951106651480089],[0.8919205298013245],[0.856089499110094],0.3515581,[0.900501363738307],[0.9347284933760168],[0.8830897703549061],[0.8476953907815631],0.399147
60,[0.9215569041551435],[0.9497251017614762],[0.8643203883495145],[0.9054157131960335],0.3550269,[0.8978317646122569],[0.9327920879415023],[0.8473282442748091],[0.8897795591182365],0.41443437
61,[0.9217376558229072],[0.9497296760615148],[0.9206349206349206],[0.7815916603101958],0.38092992,[0.8975785506030111],[0.9319398393182549],[0.9046511627906977],[0.779559118236473],0.4170838
62,[0.9227057608617453],[0.9505602392143013],[0.8694369313990656],[0.8990592423086702],0.35120392,[0.8969780716667994],[0.931997237981633],[0.8538011695906432],[0.8777555110220441],0.4152385
63,[0.9241550697379703],[0.9515861497560476],[0.8683057448880234],[0.9069412662090007],0.35257396,[0.899929823546009],[0.9331992433370357],[0.8517110266159695],[0.8977955911823647],0.40832353
64,[0.9208969594843683],[0.9490026670198777],[0.8458880442294402],[0.9336384439359268],0.36912677,[0.8960375624896],[0.9333371280709456],[0.8321167883211679],[0.9138276553106213],0.43940288
65,[0.9236804569688146],[0.9510916389101066],[0.8964874933475253],[0.8565980167810832],0.35110983,[0.8996259667349139],[0.934297936456251],[0.8801652892561983],[0.8537074148296593],0.4017352
66,[0.9242310904486708],[0.9516719729307599],[0.8879668049792531],[0.8705822527332825],0.34738404,[0.9013984647996354],[0.9364415384447355],[0.8689516129032258],[0.8637274549098196],0.39869705
67,[0.9202346688401553],[0.9481669725110647],[0.8569728700618753],[0.9155860666158149],0.36072952,[0.8944314622023831],[0.9326068690822177],[0.8425047438330171],[0.8897795591182365],0.43261096
68,[0.9252864433568064],[0.9524369332368505],[0.869873046875],[0.9059242308670227],0.3482199,[0.9012393017081094],[0.9370745456636235],[0.8488372093023255],[0.8777555110220441],0.4072606
69,[0.9261883025742702],[0.9531695132035233],[0.9051134809953514],[0.8415967454869057],0.35023317,[0.9034241768736027],[0.9380477183761617],[0.8858350951374208],[0.8396793587174348],0.39818293
70,[0.9255085288422911],[0.9528089137490698],[0.901164365014893],[0.8461734045258072],0.35125786,[0.9002626191010179],[0.934950806206948],[0.8825995807127882],[0.843687374749499],0.40077782
71,[0.9241934431606385],[0.9514581032253152],[0.9445431923213651],[0.6755657259089753],0.42787158,[0.9028671060532618],[0.9386570513528463],[0.9204244031830239],[0.6953907815631263],0.44998878
72,[0.9227763634909335],[0.9504100577353949],[0.9200594353640416],[0.7871853546910755],0.37975922,[0.9018542500162781],[0.9366311517226044],[0.908256880733945],[0.7935871743486974],0.41316736
73,[0.9257989826965469],[0.9528895199523275],[0.8900811305940853],[0.8647342995169082],0.34584275,[0.9018759540742134],[0.9356454833326459],[0.8711656441717791],[0.8537074148296593],0.39563093
74,[0.9252827568271179],[0.9524900573258017],[0.830663106364041],[0.9491482329010933],0.38097498,[0.8989169675090252],[0.935389779766729],[0.820738137082601],[0.935871743486974],0.4601543
75,[0.9255624303748597],[0.9526329972282348],[0.8550962893377172],[0.9257564200355962],0.35575244,[0.902027882479761],[0.9386570185689812],[0.8394833948339483],[0.9118236472945892],0.41792887
76,[0.9278385273185255],[0.9542462976686303],[0.9072702331961591],[0.8408339689804221],0.34432003,[0.9037352683706763],[0.9381319317522322],[0.8895966029723992],[0.8396793587174348],0.3961528
77,[0.9269685063120092],[0.9535102922278582],[0.9293828676696346],[0.7696414950419527],0.37512103,[0.9057103376427946],[0.9396175529176336],[0.9170616113744076],[0.7755511022044088],0.41060397
78,[0.9266860957952561],[0.9534406715438785],[0.8908761016070503],[0.8738876175947115],0.34250775,[0.9023534433487914],[0.9372761743143586],[0.8661257606490872],[0.8557114228456913],0.39565846
79,[0.9270308421776533],[0.9538559982255401],[0.9274658573596358],[0.7770150012712942],0.3730763,[0.9060214291398682],[0.9395522988319247],[0.9186046511627907],[0.7915831663326653],0.4055577
80,[0.9265937091269983],[0.9532407794124613],[0.8461538461538461],[0.9341469616069158],0.35861957,[0.9020640559096532],[0.9384916143247335],[0.8348623853211009],[0.9118236472945892],0.43071306
81,[0.9274441803548631],[0.9542476232166025],[0.8855746978657753],[0.8756674294431731],0.3418506,[0.9045527878862418],[0.9411227342779485],[0.8719512195121951],[0.8597194388777555],0.39641517
82,[0.9250530748562141],[0.9522958031436459],[0.8473830477072719],[0.9303330790744978],0.3620674,[0.8977521830664938],[0.9352319674201129],[0.8314814814814815],[0.8997995991983968],0.4459702
83,[0.9288328849172676],[0.9550964559441327],[0.8895184135977338],[0.8782100177981185],0.33862403,[0.9054571236335487],[0.9399754558133278],[0.8737270875763747],[0.8597194388777555],0.39258343
84,[0.9296766533638802],[0.9556517103024829],[0.9136287156477846],[0.8283752860411899],0.34741613,[0.906448275612597],[0.9404191888209495],[0.9004424778761062],[0.8156312625250501],0.39219272
85,[0.9293663145919102],[0.9554922894064307],[0.868840579710145],[0.9145690312738368],0.3413377,[0.9038293192883963],[0.9394320421309892],[0.8444022770398482],[0.8917835671342685],0.4102199
86,[0.9275072982116532],[0.9542697411431575],[0.858224852071006],[0.9219425375031782],0.34778,[0.8999442929179658],[0.9360702625286255],[0.8380414312617702],[0.8917835671342685],0.42792124
87,[0.9305185226891379],[0.9564792360934062],[0.9011134676564156],[0.8642257818459191],0.3400681,[0.90563799078301],[0.9399458494461763],[0.8747390396659708],[0.8396793587174348],0.389287
88,[0.9303106247573036],[0.956048697277898],[0.9063609063609064],[0.844139333841851],0.34030336,[0.9076347641130635],[0.9419775013646229],[0.8805031446540881],[0.8416833667334669],0.38707933
89,[0.9312295760669599],[0.9568889442802637],[0.8676930478710608],[0.9171116196287821],0.3404435,[0.9069547036310889],[0.941668317635858],[0.8498098859315589],[0.8957915831663327],0.40326035
90,[0.9285868928453173],[0.9552079104113798],[0.843230944254835],[0.9422832443427409],0.36454725,[0.9033518300138181],[0.9397596125823798],[0.825],[0.9258517034068137],0.43650782
91,[0.9254921070282237],[0.9522331818694176],[0.9212836815016652],[0.7737096364098652],0.37084565,[0.902982861028917],[0.9393132934778323],[0.8942528735632184],[0.779559118236473],0.40906507
92,[0.9309923534671478],[0.9570366267092922],[0.8753985773853323],[0.9074497838799899],0.33462763,[0.9047408897216817],[0.9400330787746884],[0.8529980657640233],[0.8837675350701403],0.40396965
93,[0.93093085544916],[0.9568892709601021],[0.908166070937586],[0.8398169336384439],0.34125453,[0.9053268992859366],[0.9404526088295493],[0.8838709677419355],[0.8236472945891784],0.39190155
94,[0.9322795667500938],[0.9577390745342989],[0.90719131614654],[0.8499872870582252],0.33371976,[0.907895212808288],[0.9420493668226444],[0.8869936034115139],[0.8336673346693386],0.38582325
95,[0.9285982875734458],[0.9548733768472486],[0.9183851292477491],[0.8039664378337147],0.35557982,[0.902903279483154],[0.9391012310741529],[0.891647855530474],[0.7915831663326653],0.40430903
96,[0.9223662649913287],[0.9499313594362184],[0.934346701164295],[0.7345537757437071],0.40493852,[0.8977811218104078],[0.93336835032246],[0.9175],[0.7354709418837675],0.43781394
97,[0.9334400416108659],[0.9584752335425577],[0.8947913967349054],[0.8779557589626239],0.32868633,[0.9067448977377137],[0.9415002004730405],[0.8637274549098196],[0.8637274549098196],0.38867784
98,[0.9334055222874181],[0.9585744681233311],[0.9079804560260586],[0.8504958047292144],0.33028075,[0.907750519088719],[0.9420364972493234],[0.8807531380753139],[0.843687374749499],0.3893783
99,[0.9304387595922387],[0.9557499794504395],[0.9117152466367713],[0.8271039918637173],0.3402741,[0.9043212779349312],[0.9402430408246016],[0.8845315904139434],[0.8136272545090181],0.3951951
100,[0.9309994472439728],[0.956494077107308],[0.9254807692307693],[0.783117213323163],0.3564251,[0.9059418475941052],[0.9410774402274509],[0.9025522041763341],[0.779559118236473],0.3996901
101,[0.9335568934306936],[0.9582981417967887],[0.8931415360904187],[0.8840579710144928],0.3261802,[0.9063397553229203],[0.9410283713580658],[0.8634538152610441],[0.8617234468937875],0.39189157
102,[0.9304020618648836],[0.9559491876392638],[0.8459262630860264],[0.9450800915331807],0.3584258,[0.903127554748486],[0.9395506370836989],[0.8333333333333334],[0.9218436873747495],0.4470278
103,[0.9336755326588548],[0.9585057361726754],[0.87509130752374],[0.9138062547673532],0.3310051,[0.9078156312625251],[0.9430936833289074],[0.8516377649325626],[0.8857715430861723],0.40098637
104,[0.9288964496261412],[0.9543947776344711],[0.8625177472787506],[0.9267734553775744],0.346204,[0.902599422672059],[0.9391056443392853],[0.8465909090909091],[0.8957915831663327],0.42877865
105,[0.9349583332774769],[0.9596639235887897],[0.8651711924439197],[0.9316043732519705],0.33569747,[0.9097038843029018],[0.9438507480792337],[0.845724907063197],[0.9118236472945892],0.4037509
106,[0.9336659253390601],[0.9585577330171036],[0.9300090117152298],[0.7871853546910755],0.35620102,[0.9070559892347874],[0.942018770798313],[0.9101654846335697],[0.7715430861723447],0.40144956
107,[0.9341837151907811],[0.9587357958157974],[0.9043292357028327],[0.8604118993135011],0.32801986,[0.9076419987990422],[0.9414595645488832],[0.8867924528301887],[0.8476953907815631],0.38863996
108,[0.9348959974118327],[0.9595496561019536],[0.8709754925516578],[0.9216882786676837],0.33075646,[0.9106805669099932],[0.9450853390432226],[0.8522727272727273],[0.9018036072144289],0.39925212
109,[0.9351480219869099],[0.9594793458934882],[0.9169022046353872],[0.8248156623442665],0.33309287,[0.9095374865253973],[0.9434950074430741],[0.8874458874458875],[0.8216432865731463],0.3841793
110,[0.932356592877982],[0.9567379574336845],[0.8815659068384539],[0.9046529366895499],0.3303521,[0.9067955405395629],[0.9418838201025521],[0.8590998043052838],[0.8797595190380761],0.40000415
111,[0.9335121523658361],[0.9586618948009098],[0.9237460133371992],[0.8100686498855835],0.345933,[0.910868668745433],[0.9444957856061538],[0.901565995525727],[0.8076152304609219],0.38632047
112,[0.9353058724853958],[0.9598539213294304],[0.889308176100629],[0.8988049834731757],0.32216096,[0.9083148245950385],[0.943083558369003],[0.8613861386138614],[0.8717434869739479],0.3907377
113,[0.9341378011392047],[0.9591276028022708],[0.9156626506024096],[0.8309178743961353],0.3368872,[0.9077071109728482],[0.9431633087845047],[0.881578947368421],[0.8056112224448898],0.3899915
114,[0.9364428876117856],[0.9604062997847813],[0.8945083014048532],[0.890414441901856],0.32118767,[0.9098413433364925],[0.9432392437324191],[0.875],[0.8697394789579158],0.38317895
115,[0.9360373693460365],[0.9604636289827162],[0.878839590443686],[0.916603101957793],0.3258148,[0.9098268739645355],[0.9452816984376501],[0.85],[0.8857715430861723],0.39785704
116,[0.9380976925898965],[0.9616302447166356],[0.896551724137931],[0.8924485125858124],0.31483063,[0.9120768613038353],[0.9454315217999985],[0.8697394789579158],[0.8697394789579158],0.38359863
117,[0.9333484369337547],[0.9581660478677921],[0.9193316047248632],[0.8113399440630562],0.34146354,[0.9070125811189165],[0.9421122349104722],[0.8918918918918919],[0.7935871743486974],0.39053065
118,[0.9380560794896236],[0.9615487720063425],[0.9092878418629841],[0.8538011695906432],0.3188961,[0.9132778191762587],[0.9461404408222375],[0.878099173553719],[0.8517034068136272],0.37663502
119,[0.9373021841682988],[0.96118764916972],[0.8847390551570616],[0.9094838545639461],0.31873325,[0.9099426289401908],[0.9442342420704921],[0.8599605522682445],[0.87374749498998],0.4008854
120,[0.9366150932334529],[0.9604741527122594],[0.896401028277635],[0.886600559369438],0.3184601,[0.9104056488428119],[0.9444179659696997],[0.864],[0.8657314629258517],0.38457167
121,[0.9380951231904168],[0.9618524853407899],[0.9067796610169492],[0.8705822527332825],0.31830838,[0.9141459814936732],[0.9472355827585838],[0.8875255623721882],[0.8697394789579158],0.3744939
122,[0.9361374642127338],[0.9604510301771876],[0.9205941159668666],[0.8194762267988812],0.3342388,[0.9071211014085935],[0.9414452863993629],[0.8883928571428571],[0.7975951903807615],0.38759363
123,[0.9371737141943013],[0.9610843861474052],[0.8962167689161554],[0.8914314772438342],0.31768498,[0.9098992208243202],[0.9441886950808527],[0.8689516129032258],[0.8637274549098196],0.38575304
124,[0.9318827620999723],[0.9581674706331189],[0.8988941548183255],[0.8680396643783371],0.33260134,[0.9079675596680726],[0.9454288927381368],[0.8804123711340206],[0.8557114228456913],0.39184922
125,[0.9361075809796517],[0.960399245047545],[0.8617196702002355],[0.9300788202390033],0.3334575,[0.9093855581198498],[0.9448273807760986],[0.8442776735459663],[0.9018036072144289],0.4156334
126,[0.9393696570454945],[0.9625699102346754],[0.9023376623376623],[0.8832951945080092],0.31187364,[0.9135093291275691],[0.9465913370841896],[0.8719512195121951],[0.8597194388777555],0.37972873
127,[0.9376652514861182],[0.9616681648266575],[0.8602050326188257],[0.9387236206458175],0.33486307,[0.9109771890351099],[0.9460751890845096],[0.8363636363636363],[0.9218436873747495],0.41835588
128,[0.9383470360524729],[0.961944734400287],[0.9015191199580932],[0.8751589117721841],0.3185225,[0.9141966242955225],[0.9464811195516779],[0.8834355828220859],[0.8657314629258517],0.37573975
129,[0.937079316691668],[0.9608400470419651],[0.8617695376672143],[0.9336384439359268],0.33196086,[0.9097979352206217],[0.9450642772750557],[0.8441558441558441],[0.9118236472945892],0.41716665
130,[0.9340110068605202],[0.9583974246819342],[0.9219653179190751],[0.8110856852275616],0.3408803,[0.9099281595682339],[0.9425586492100707],[0.9020044543429844],[0.811623246492986],0.39437437
131,[0.9397091529159108],[0.9627072743878393],[0.8899652260307997],[0.9110094075769133],0.31271404,[0.912691809612004],[0.9455312827683642],[0.863013698630137],[0.8837675350701403],0.38696122
132,[0.9396524027013102],[0.9627761374764214],[0.9104317511397158],[0.863208746503941],0.31385997,[0.9135816759873537],[0.9461317064865985],[0.8760330578512396],[0.8496993987975952],0.37707126
133,[0.9402755937882199],[0.9633616107174255],[0.8863302302792748],[0.919908466819222],0.31440467,[0.9121058000477489],[0.944920463600174],[0.8648648648648649],[0.8977955911823647],0.38875836
134,[0.9384785222780342],[0.9618954882577673],[0.8801652892561983],[0.9206712433257056],0.3192671,[0.9104779957025966],[0.9451388506916671],[0.8563218390804598],[0.8957915831663327],0.4051756
135,[0.9404304838916525],[0.9633528144739506],[0.9101604278074866],[0.8654970760233918],0.31202203,[0.9140519305759534],[0.9461954987686505],[0.8875],[0.8537074148296593],0.37633318
136,[0.9405722477151336],[0.9632019697954662],[0.9022360894435777],[0.882278159166031],0.30911064,[0.9130173704810344],[0.945458049786267],[0.8767676767676768],[0.8697394789579158],0.38045648
137,[0.9411099224845692],[0.963650521928972],[0.8807495741056218],[0.9201627256547165],0.3128309,[0.9138131859386645],[0.9467516288845746],[0.8549323017408124],[0.8857715430861723],0.39073238
138,[0.9394772366845899],[0.962580108157452],[0.896569250317662],[0.897025171624714],0.31192726,[0.9128799114474436],[0.9464855716587293],[0.8667992047713717],[0.87374749498998],0.38490587
139,[0.9409319636423269],[0.9635881876340602],[0.919211549139367],[0.8418510043224002],0.3167038,[0.9140229918320395],[0.9464004949282407],[0.8884120171673819],[0.8296593186372746],0.37640113
140,[0.9397247927388324],[0.9626388216006545],[0.9437283872995913],[0.7632850241545893],0.35497192,[0.9129884317371204],[0.9454303778955556],[0.9266503667481663],[0.7595190380761523],0.4014228
141,[0.9393629542642424],[0.9623793516619089],[0.9315913094539049],[0.8067632850241546],0.3327105,[0.9149490316372818],[0.946671088802361],[0.9042316258351893],[0.8136272545090181],0.3786469
142,[0.9420342360192272],[0.9643733144579099],[0.8882063882063882],[0.9191456903127384],0.30944732,[0.9143268486431346],[0.9474710405848918],[0.861328125],[0.8837675350701403],0.38639703
143,[0.9424154008464273],[0.9645981897916062],[0.9045161290322581],[0.8911772184083397],0.30371377,[0.9161065813938346],[0.9481562755752547],[0.8677354709418837],[0.8677354709418837],0.37390044
144,[0.9420445136171469],[0.9644622508227163],[0.909933774834437],[0.8733790999237223],0.30556586,[0.9165478972385204],[0.9484124345756431],[0.8739837398373984],[0.8617234468937875],0.37103152
145,[0.942809524384048],[0.9649181331427527],[0.901143583227446],[0.9016018306636155],0.30343986,[0.9155856840033857],[0.9481296025407802],[0.8717434869739479],[0.8717434869739479],0.3771197
146,[0.9395979984601477],[0.9623371529905229],[0.943408156813152],[0.7587083651156877],0.35539123,[0.9130029011090773],[0.9443364010331814],[0.9259259259259259],[0.751503006012024],0.3996684
147,[0.9428452725507255],[0.9648964037305423],[0.8901805589908484],[0.9150775489448258],0.30574286,[0.9154699290277304],[0.9477203336694271],[0.8601941747572815],[0.8877755511022044],0.38232496
148,[0.9438609673364533],[0.965699538862032],[0.8924757884281103],[0.9138062547673532],0.3057485,[0.9171483761747321],[0.9495374522680635],[0.86328125],[0.8857715430861723],0.37565923
