,train_roc,train_prc,train_precision,train_recall,train_loss,valid_roc,valid_prc,valid_precision,valid_recall,valid_loss
147,[0.9457877868920153],[0.9667351549038696],[0.9209390178089585],[0.8616510982075234],0.30587855,[0.9330444265870739],[0.9575542080674638],[0.8969072164948454],[0.8770161290322581],0.32124448
148,[0.9460626595323041],[0.9669041120450437],[0.923202170963365],[0.8588740217116889],0.30389547,[0.9340560785214097],[0.9579048896415016],[0.8966942148760331],[0.875],0.3192272
149,[0.945844375022201],[0.9669138470928069],[0.912623891497131],[0.8833627871749559],0.30345082,[0.9279215933876708],[0.9536987217828956],[0.8891129032258065],[0.8891129032258065],0.33053008
150,[0.9443316230271332],[0.9656734477824349],[0.9461239149955103],[0.7980308003029538],0.3361591,[0.9315161864309494],[0.9556364188028692],[0.9234338747099768],[0.8024193548387096],0.34183696
151,[0.9467310718027173],[0.9674369687697126],[0.9028484231943031],[0.8962383236556425],0.29952988,[0.9310139478819882],[0.9557134614179876],[0.8891089108910891],[0.905241935483871],0.32776302
152,[0.9464688614569057],[0.9673145759335384],[0.8926539698243878],[0.9111335521332997],0.299529,[0.9320829985076339],[0.9561859495682457],[0.8820116054158608],[0.9193548387096774],0.33058983
153,[0.9471669684887036],[0.9676479595317937],[0.90571791613723],[0.8997727846503408],0.29768166,[0.93261393640225],[0.9570786999997755],[0.8906560636182903],[0.9032258064516129],0.32326606
154,[0.945996658723038],[0.9670932246152752],[0.8818707810993249],[0.9235041656147438],0.3044124,[0.9308274021352313],[0.9550261666801605],[0.8783269961977186],[0.9314516129032258],0.33888867
155,[0.9461384091877609],[0.9670754349905379],[0.9267429193899782],[0.8591264832113102],0.30531213,[0.9312220181379863],[0.9563401841318189],[0.8970588235294118],[0.8608870967741935],0.32860023
156,[0.9450658119954061],[0.9663780577851039],[0.8720412467775955],[0.9394092400908861],0.31469613,[0.9330731259327287],[0.9570129297969554],[0.8708487084870848],[0.9516129032258065],0.34275377
157,[0.9477352029603323],[0.9681059907637751],[0.8806290207290922],[0.9330977026003534],0.3041695,[0.9299233727471015],[0.9546502873327879],[0.8764044943820225],[0.9435483870967742],0.34673947
158,[0.9457974236825022],[0.9669321677390803],[0.9245180559326636],[0.8596314062105529],0.30809614,[0.9301457926759269],[0.9549491926224005],[0.902542372881356],[0.8588709677419355],0.329336
159,[0.9479226721520173],[0.9683072058209494],[0.8737977949800609],[0.9404190860893714],0.30697027,[0.9344578693605785],[0.9580516808259886],[0.8687615526802218],[0.9475806451612904],0.34240398
160,[0.9470524475598918],[0.9676718838031094],[0.9053675909437802],[0.8985104771522343],0.29700452,[0.932800482149007],[0.9565313507614981],[0.8891089108910891],[0.905241935483871],0.324019
161,[0.9473824516062233],[0.9679755695914221],[0.9128285193858965],[0.8856349406715476],0.2964259,[0.9326856847663875],[0.9563306947771953],[0.89],[0.8971774193548387],0.32294357
162,[0.947435678065309],[0.9679187792930032],[0.8998501498501499],[0.9096187831355719],0.29519612,[0.9322480197451497],[0.9561728780999613],[0.8860510805500982],[0.9092741935483871],0.33012736
163,[0.9475732824690084],[0.9681653413869806],[0.9409024745269287],[0.8159555667760666],0.31955177,[0.9340560785214095],[0.9576728019905072],[0.9151785714285714],[0.8266129032258065],0.32992458
164,[0.9483070232144681],[0.968573881533817],[0.9328151027207107],[0.848270638727594],0.30520958,[0.9334175180805876],[0.9575144283014321],[0.9090909090909091],[0.8467741935483871],0.32333136
165,[0.9425443345588864],[0.9649398839862908],[0.9366580682143881],[0.8250441807624337],0.33170304,[0.9269171162897485],[0.953539373518167],[0.9084821428571429],[0.8205645161290323],0.34842184
166,[0.9481725563704619],[0.9683155646700855],[0.9426157879405768],[0.8169654127745519],0.3179934,[0.9312220181379866],[0.9558311824079468],[0.9136363636363637],[0.8104838709677419],0.33550808
167,[0.9447261711585875],[0.9663634683775312],[0.9371460928652322],[0.8356475637465287],0.31851354,[0.9270821375272643],[0.9535832693055135],[0.9039301310043668],[0.8346774193548387],0.34484208
168,[0.94619712637631],[0.966832445453178],[0.913451511991658],[0.8846250946730624],0.3002584,[0.9268668924348525],[0.951809147470019],[0.8909090909090909],[0.8891129032258065],0.3366794
169,[0.9475815745910554],[0.9682636274599632],[0.9509536784741145],[0.7929815703105276],0.32989606,[0.9350175066008495],[0.9589857294873703],[0.927570093457944],[0.8004032258064516],0.33295912
170,[0.9486206671281122],[0.9688474050039795],[0.8859564164648911],[0.923756627114365],0.2964986,[0.931100045918953],[0.9547525905241274],[0.8795411089866156],[0.9274193548387096],0.3397299
171,[0.9498288517215063],[0.9695393381810554],[0.9204124801692226],[0.8788184801817723],0.29178593,[0.9341206520491333],[0.9573750153264593],[0.896551724137931],[0.8911290322580645],0.31949568
172,[0.9455322998884036],[0.9670778730074476],[0.8818878773358888],[0.9293107801060339],0.31524262,[0.9298372747101366],[0.9558159041500249],[0.8654205607476636],[0.9334677419354839],0.35479218
173,[0.9506609213466451],[0.9701897056412702],[0.9126760563380282],[0.8997727846503408],0.28937936,[0.9329798530593503],[0.9573062608992756],[0.8888888888888888],[0.9032258064516129],0.3255233
174,[0.9493149642659964],[0.9694481831470697],[0.9205632306057385],[0.8747790961878313],0.29191956,[0.9345726667431982],[0.9578745839846525],[0.9042769857433809],[0.8951612903225806],0.31852198
175,[0.9510279037750782],[0.9705134988848287],[0.8843034351145038],[0.9358747790961879],0.29887503,[0.9341637010676157],[0.9576856303800577],[0.8701298701298701],[0.9455645161290323],0.33735973
176,[0.9494626536829964],[0.9695138491675088],[0.9287849959228051],[0.8626609442060086],0.30107206,[0.9321690965445988],[0.9558621664711466],[0.9010526315789473],[0.8629032258064516],0.32463735
177,[0.9490558914798781],[0.9691300529448252],[0.9077669902912622],[0.8969957081545065],0.29164222,[0.9283807829181494],[0.9537821655021543],[0.886],[0.8931451612903226],0.33599705
178,[0.9485942219821241],[0.9690170761287742],[0.887920600338901],[0.9260287806109568],0.3002447,[0.9333601193892779],[0.9574102744249322],[0.8761904761904762],[0.9274193548387096],0.33877665
179,[0.9470742984220428],[0.9678196768243557],[0.9392805755395683],[0.8240343347639485],0.31812757,[0.9308848008265411],[0.9561230862833382],[0.9090909090909091],[0.8266129032258065],0.3403746
180,[0.9506654596026303],[0.970251268945644],[0.898984897251795],[0.9166877051249684],0.2884874,[0.9326641602571462],[0.9565449963499321],[0.8895348837209303],[0.9254032258064516],0.3342479
181,[0.949582441229865],[0.9696200977182153],[0.9472909305064782],[0.8121686442817471],0.32037193,[0.9305834576971646],[0.9558025800809693],[0.9128440366972477],[0.8024193548387096],0.33993217
182,[0.9512173339415718],[0.9705732577662635],[0.9230362338005819],[0.881090633678364],0.28900614,[0.9332883710251406],[0.956450621932579],[0.8967611336032388],[0.8931451612903226],0.32097968
183,[0.9492005553928882],[0.9691363924462469],[0.9463814825666569],[0.8154506437768241],0.32032964,[0.9316740328320514],[0.9565060374895354],[0.9142212189616253],[0.8165322580645161],0.3386979
184,[0.9519972976646581],[0.9710438403581638],[0.9270306258322237],[0.8788184801817723],0.28768158,[0.9332309723338308],[0.956842528187279],[0.9],[0.8891129032258065],0.3204698
185,[0.9516824771661293],[0.9708921235746786],[0.9022931206380858],[0.9139106286291341],0.2855891,[0.9333242452072092],[0.9571319981800999],[0.884765625],[0.9133064516129032],0.32786155
186,[0.9486295195286759],[0.9689724971915024],[0.8676674364896074],[0.9484978540772532],0.3167556,[0.933385231316726],[0.9577943355181012],[0.8631386861313869],[0.9536290322580645],0.3636151
187,[0.9502212707945971],[0.9700199576104014],[0.9204124801692226],[0.8788184801817723],0.29281208,[0.9365529215933875],[0.9595843597583635],[0.9024896265560166],[0.8770161290322581],0.31307548
188,[0.951192009352617],[0.9704422577374455],[0.9120822622107969],[0.8957334006564],0.28543705,[0.9328507060039031],[0.9563469890902105],[0.893574297188755],[0.8971774193548387],0.3250832
189,[0.9523108855504507],[0.9713032568331256],[0.8885159434188444],[0.9356223175965666],0.2947007,[0.9329009298587992],[0.9571929068273829],[0.8715083798882681],[0.9435483870967742],0.3450818
190,[0.9509088445902812],[0.9704410577284115],[0.9228941114338527],[0.8823529411764706],0.29150906,[0.9309565491906784],[0.9554029749321452],[0.8924949290060852],[0.8870967741935484],0.3276078
191,[0.9510938485564928],[0.9702784836766748],[0.9132666153451373],[0.8985104771522343],0.2859939,[0.92863190219263],[0.9526503814082239],[0.8908730158730159],[0.905241935483871],0.33643848
192,[0.9518672570209341],[0.971105553137455],[0.9263721552878179],[0.8735167886897248],0.287604,[0.9339986798300999],[0.9576720619981002],[0.9045643153526971],[0.8790322580645161],0.3193323
193,[0.9529257351946682],[0.9716900619812464],[0.902808849117574],[0.9169401666245898],0.28312227,[0.9349888072551946],[0.9578667719184115],[0.8856589147286822],[0.9213709677419355],0.32316828
194,[0.9524494984554802],[0.9713600500332069],[0.9145277207392197],[0.8995203231507195],0.2829452,[0.9303538629319252],[0.9542482559081076],[0.8991935483870968],[0.8991935483870968],0.33103716
195,[0.9517833272991337],[0.9711056823997282],[0.946709376820035],[0.8207523352688715],0.3094733,[0.933302720697968],[0.9569411167039786],[0.9164785553047404],[0.8185483870967742],0.3303867
196,[0.9525929297557532],[0.9714095383952479],[0.8999258710155671],[0.9194647816208028],0.2849976,[0.9301744920215818],[0.9541817088959887],[0.8850574712643678],[0.9314516129032258],0.33592945
197,[0.947175708833564],[0.9676996877259699],[0.9607085346215781],[0.753092653370361],0.3627915,[0.9279502927333256],[0.95423968241112],[0.9251870324189526],[0.7479838709677419],0.3741536
198,[0.9496404860841943],[0.9695429448024391],[0.9159905783826223],[0.8836152486745771],0.29308516,[0.929507232235105],[0.9540793119137998],[0.8922764227642277],[0.8850806451612904],0.3329876
199,[0.9511898802942538],[0.9705682429478235],[0.8986503067484662],[0.924514011613229],0.2914351,[0.9348309608540926],[0.958998494247306],[0.8875968992248062],[0.9233870967741935],0.33028197
200,[0.9531203759513668],[0.9719027392615198],[0.9163664436438497],[0.8990154001514769],0.2819588,[0.9331305246240386],[0.9564756153705372],[0.8937875751503006],[0.8991935483870968],0.32366097
201,[0.952484796002032],[0.9714121276781883],[0.9228346456692913],[0.8876546326685181],0.28506726,[0.9276776489496039],[0.9527243380192403],[0.8930041152263375],[0.875],0.3368399
202,[0.9537848662721633],[0.9723379414116848],[0.9017326732673268],[0.9197172431204241],0.2811235,[0.9344291700149236],[0.9577318228792072],[0.8837209302325582],[0.9193548387096774],0.32895255
203,[0.9537843059936466],[0.9724280565868394],[0.901039089559624],[0.9194647816208028],0.28120002,[0.935003156928022],[0.9577267911915962],[0.8839458413926499],[0.9213709677419355],0.32827377
204,[0.9512856879206081],[0.970582126406579],[0.9450708297195721],[0.825296642262055],0.3084042,[0.9360506830444266],[0.9587613586075983],[0.9187358916478555],[0.8205645161290323],0.32547873
205,[0.9527444290666668],[0.9716844238158334],[0.9287825853265251],[0.8725069426912396],0.29003078,[0.931580759958673],[0.9554291017739382],[0.9029535864978903],[0.8629032258064516],0.32946306
206,[0.9545528960628444],[0.9727818247535253],[0.9355452814794669],[0.8684675586972986],0.28426412,[0.9332166226610034],[0.9564327058940598],[0.9073684210526316],[0.8689516129032258],0.32277268
207,[0.9547958328276819],[0.9730389953825133],[0.8994358597007603],[0.9257763191113355],0.28014365,[0.9308704511537137],[0.955233052068988],[0.8726235741444867],[0.9254032258064516],0.34010077
208,[0.9540676948673894],[0.9724401679172772],[0.9424603174603174],[0.8394344862408483],0.29952112,[0.9344506945241647],[0.9571242555568426],[0.9148471615720524],[0.844758064516129],0.32322526
209,[0.9550516559984035],[0.9730738178107621],[0.9398786541643684],[0.8603887907094168],0.28826004,[0.9334533922626563],[0.9565073923409787],[0.9081196581196581],[0.8568548387096774],0.3225233
210,[0.9547207555064453],[0.972931133911593],[0.9337496606027694],[0.8682150971976773],0.28652313,[0.9352471013660889],[0.9573164519006936],[0.9041666666666667],[0.875],0.31627
211,[0.9540003493896829],[0.9723790127130334],[0.9345108695652173],[0.8682150971976773],0.28802627,[0.9319897256342554],[0.955522857560956],[0.902127659574468],[0.8548387096774194],0.32845828
212,[0.9503092345217177],[0.9704323842226159],[0.898049864231054],[0.9184549356223176],0.29397756,[0.9361439559178051],[0.9598716293024218],[0.8820116054158608],[0.9193548387096774],0.3277802
213,[0.9512559931592235],[0.9703043751274927],[0.9655398752871677],[0.7427417318858874],0.35954413,[0.9344506945241647],[0.9575084715083987],[0.9378109452736318],[0.7600806451612904],0.3646279
214,[0.9516249925903166],[0.9710848833382426],[0.9387527839643652],[0.8513001767230497],0.29776293,[0.9332309723338307],[0.9573958284518581],[0.9075268817204301],[0.8508064516129032],0.32446048
215,[0.9545968218985531],[0.9728208131991535],[0.8974108451392281],[0.9275435496086847],0.28017467,[0.934816611181265],[0.9574384691564541],[0.8783269961977186],[0.9314516129032258],0.33324605
216,[0.9536367286323499],[0.9724022080445217],[0.936446532191213],[0.855592022216612],0.28999582,[0.9361654804270463],[0.9595631175302304],[0.9006342494714588],[0.8588709677419355],0.31777936
