,train_roc,train_prc,train_precision,train_recall,train_loss,valid_roc,valid_prc,valid_precision,valid_recall,valid_loss
19,[0.870401046656571],[0.93714143262177],[0.9177215189873418],[0.8218623481781376],0.47681546,[0.8596438725123448],[0.9534724772809349],[0.906832298136646],[0.8957055214723927],0.41686523
20,[0.8725541098783364],[0.9380300137732643],[0.897047086991221],[0.9101214574898785],0.438721,[0.8603920395032171],[0.9533145521950841],[0.9022988505747126],[0.9631901840490797],0.40671584
21,[0.8745073193847803],[0.9411220680510839],[0.9157894736842105],[0.8453441295546559],0.46714067,[0.8654795750411491],[0.9539385342589803],[0.9085365853658537],[0.9141104294478528],0.40808108
22,[0.8750574321888104],[0.9407454600811782],[0.9192273924495171],[0.8477732793522267],0.46063346,[0.8668262756247195],[0.9552393224638895],[0.9024390243902439],[0.9079754601226994],0.40109503
23,[0.874950294114617],[0.9399919417838021],[0.8816295157571099],[0.928744939271255],0.425837,[0.8629358072721832],[0.9543677844824501],[0.8926553672316384],[0.9693251533742331],0.39494553
24,[0.8752078375621968],[0.9421747031521351],[0.9326275264677575],[0.7846153846153846],0.49955305,[0.8693700433936855],[0.9563917139307501],[0.9305555555555556],[0.8220858895705522],0.42202675
25,[0.8763039424750955],[0.9414995364257384],[0.9165935030728709],[0.8453441295546559],0.46012342,[0.8695196767918599],[0.956175413051811],[0.9085365853658537],[0.9141104294478528],0.40203223
26,[0.8777544271718639],[0.9416988120363667],[0.9078838174273859],[0.8858299595141701],0.43501475,[0.8696693101900345],[0.955996027109538],[0.9069767441860465],[0.9570552147239264],0.38973877
27,[0.8803010167815309],[0.9441966040163756],[0.9300635785649409],[0.8291497975708502],0.46690392,[0.8746072123297921],[0.957800969439738],[0.9225806451612903],[0.8773006134969326],0.3984991
28,[0.8809520866170123],[0.943741798766734],[0.9016921837228042],[0.9060728744939271],0.42584968,[0.8731108783480473],[0.9570677734587143],[0.9022988505747126],[0.9631901840490797],0.38874003
29,[0.8795242657436309],[0.9445853790163592],[0.9467849223946785],[0.691497975708502],0.5536474,[0.8770013467005835],[0.9595657162272688],[0.937984496124031],[0.7423312883435583],0.44784203
30,[0.8829547444653914],[0.9463192298616583],[0.8954509177972865],[0.908502024291498],0.4200353,[0.8761035463115368],[0.95712107377695],[0.8971428571428571],[0.9631901840490797],0.37641743
31,[0.8852870579266721],[0.9477562906858601],[0.9213483146067416],[0.8631578947368421],0.44381213,[0.8795451144695495],[0.9594243892446075],[0.9192546583850931],[0.9079754601226994],0.3901534
32,[0.8856558601436061],[0.9485624734506947],[0.9393656716417911],[0.8153846153846154],0.46325707,[0.8787969474786772],[0.9590209969591361],[0.9276315789473685],[0.8650306748466258],0.38854167
33,[0.8854766099040908],[0.9482909726429785],[0.9351598173515981],[0.8291497975708502],0.45744923,[0.8790962142750262],[0.9594613327068136],[0.9281045751633987],[0.8711656441717791],0.38883147
34,[0.8873865521113412],[0.949092412920371],[0.9225473321858864],[0.8680161943319838],0.43681967,[0.8810414484512943],[0.9598510881653805],[0.9254658385093167],[0.9141104294478528],0.37885952
35,[0.886276024765378],[0.948616792846583],[0.9398496240601504],[0.8097165991902834],0.46712774,[0.8829866826275626],[0.9618452435740443],[0.9271523178807947],[0.8588957055214724],0.39281055
36,[0.8865850769024735],[0.9483192423573433],[0.9070146818923328],[0.9004048582995952],0.4145738,[0.8798443812658986],[0.9596887935393767],[0.9053254437869822],[0.9386503067484663],0.3697845
37,[0.8877594750234363],[0.9497705869382553],[0.9404990403071017],[0.7935222672064778],0.47229552,[0.8834355828220858],[0.9611184823578203],[0.9319727891156463],[0.8404907975460123],0.39491406
38,[0.8872093622194065],[0.9489063780004573],[0.9322638146167558],[0.8469635627530364],0.44592264,[0.8847822834056561],[0.9616606048281501],[0.9254658385093167],[0.9141104294478528],0.38565925
39,[0.8859278260242502],[0.9479452197843967],[0.8815987933634992],[0.9465587044534413],0.4128427,[0.8781984138859792],[0.9579544054209762],[0.8977272727272727],[0.9693251533742331],0.38065267
40,[0.8865665337742478],[0.9481282537448429],[0.893735130848533],[0.9125506072874494],0.4148698,[0.8805925482567709],[0.9588867943572347],[0.8959537572254336],[0.950920245398773],0.37496853
41,[0.8878336475363394],[0.948948869226936],[0.9156118143459916],[0.8785425101214575],0.4235802,[0.8810414484512944],[0.9594179761213184],[0.9161676646706587],[0.9386503067484663],0.36761677
42,[0.8900196763193953],[0.9502447620903434],[0.9207836456558773],[0.8753036437246964],0.42205223,[0.8850815502020051],[0.9620873312298195],[0.9212121212121213],[0.9325153374233128],0.37180582
43,[0.8915010662298731],[0.9516553472630047],[0.9197952218430034],[0.8728744939271255],0.42094174,[0.8852311836001795],[0.9614812537715921],[0.9141104294478528],[0.9141104294478528],0.36465296
44,[0.8922860586580956],[0.9520881320200199],[0.91232423490488],[0.8931174089068826],0.40843824,[0.882837049229388],[0.9610971073810624],[0.9151515151515152],[0.9263803680981595],0.36639163
45,[0.8898754519887505],[0.9519370039594288],[0.9523269012485811],[0.6793522267206478],0.5393728,[0.8832859494239115],[0.9624005342994422],[0.952755905511811],[0.7423312883435583],0.44288144
46,[0.8925539038435785],[0.9521548200595946],[0.9156928213689483],[0.8882591093117409],0.41074002,[0.8844830166093073],[0.9618913342256612],[0.9156626506024096],[0.9325153374233128],0.36119235
47,[0.8941815784322816],[0.9532649433391374],[0.9319186560565871],[0.8534412955465587],0.42753473,[0.8847822834056561],[0.9616315003168966],[0.9245283018867925],[0.901840490797546],0.36665997
48,[0.8944329408371191],[0.9532501795442961],[0.9173622704507512],[0.8898785425101214],0.40546364,[0.8846326500074818],[0.9612642456410443],[0.9156626506024096],[0.9325153374233128],0.35736564
49,[0.8940435351443787],[0.9533928297295656],[0.8949447077409163],[0.9174089068825911],0.39994818,[0.8813407152476433],[0.9595245682428257],[0.9053254437869822],[0.9386503067484663],0.3595638
50,[0.8940291127113142],[0.9533495197632103],[0.950852557673019],[0.7676113360323886],0.47780862,[0.887625317970971],[0.9633199072502544],[0.9444444444444444],[0.8343558282208589],0.3959509
51,[0.8964953487653367],[0.9546728499129188],[0.9186241610738255],[0.8866396761133604],0.40461347,[0.8837348496184347],[0.9604359547280281],[0.9146341463414634],[0.9202453987730062],0.35530362
52,[0.8931946719411565],[0.9538019641036743],[0.8866920152091254],[0.9441295546558705],0.3999417,[0.8759539129133622],[0.9581579224332447],[0.8959537572254336],[0.950920245398773],0.37828436
53,[0.8971340565153343],[0.9550867567492283],[0.9115702479338843],[0.8931174089068826],0.39890245,[0.8847822834056561],[0.9613761885794242],[0.9101796407185628],[0.9325153374233128],0.35806954
54,[0.8979911611088791],[0.9558042400515949],[0.9357142857142857],[0.848582995951417],0.42120418,[0.8862786173874009],[0.9624286429528943],[0.9166666666666666],[0.8773006134969326],0.3651441
55,[0.8981271440492012],[0.9557235734493853],[0.9334500875656743],[0.8631578947368421],0.41385105,[0.8844830166093073],[0.9618115858651045],[0.9177215189873418],[0.8895705521472392],0.35834837
56,[0.8983599633258129],[0.9561694245967682],[0.9017713365539453],[0.9068825910931174],0.3897498,[0.884782283405656],[0.9618998205396916],[0.8994082840236687],[0.9325153374233128],0.3579863
57,[0.8984361961862968],[0.9561754461231642],[0.9386281588447654],[0.8421052631578947],0.42159742,[0.888223851563669],[0.962549423483352],[0.934640522875817],[0.8773006134969326],0.35875133
58,[0.8993530508596801],[0.9562435997371714],[0.9258635214827295],[0.8898785425101214],0.3969371,[0.8883734849618435],[0.9635713722680539],[0.9156626506024096],[0.9325153374233128],0.35108766
59,[0.8995158183185503],[0.9566153184213446],[0.9441860465116279],[0.8218623481781376],0.43409324,[0.890767619332635],[0.9647149569183966],[0.9391891891891891],[0.852760736196319],0.36905095
60,[0.8987761535371016],[0.9563451231835891],[0.9566666666666667],[0.697165991902834],0.5225274,[0.8870267843782732],[0.9648262581270836],[0.9538461538461539],[0.7607361963190185],0.42609072
61,[0.9014010363548329],[0.9576427231025317],[0.9110929853181077],[0.9044534412955466],0.38630524,[0.8868771509800989],[0.9635871168117385],[0.9101796407185628],[0.9325153374233128],0.35394892
62,[0.9014855106056392],[0.957852264429275],[0.9413382218148487],[0.8315789473684211],0.42057255,[0.8894209187490648],[0.9641372833192339],[0.94],[0.8650306748466258],0.36007535
63,[0.9029339349548268],[0.9591044598363343],[0.9462264150943396],[0.8121457489878543],0.42909604,[0.8889720185545413],[0.9640151247334972],[0.9463087248322147],[0.8650306748466258],0.3703376
64,[0.9036859618217593],[0.959612491404749],[0.8909512761020881],[0.9327935222672065],0.38463435,[0.8873260511746222],[0.9638416678023551],[0.9107142857142857],[0.9386503067484663],0.35868403
65,[0.9020830114040239],[0.958480342786302],[0.9011164274322169],[0.9149797570850202],0.38206357,[0.885380816998354],[0.9634997390051713],[0.9053254437869822],[0.9386503067484663],0.35864285
66,[0.9039167207507907],[0.9593710407105395],[0.941712204007286],[0.8372469635627531],0.41795266,[0.8859793505910519],[0.9631632575500808],[0.94],[0.8650306748466258],0.36974812
67,[0.9046028164951427],[0.959683536971427],[0.9402319357716324],[0.8534412955465587],0.4060247,[0.8877749513691456],[0.964284064720128],[0.9403973509933775],[0.8711656441717791],0.36026487
68,[0.9015802865943484],[0.9590573451330797],[0.8883826879271071],[0.9473684210526315],0.38815984,[0.8798443812658986],[0.9626422169672588],[0.8953488372093024],[0.9447852760736196],0.378688
69,[0.9002348796241926],[0.9580767067480731],[0.9551760939167556],[0.7246963562753036],0.49029198,[0.8867275175819241],[0.9646836009730649],[0.9485294117647058],[0.7914110429447853],0.40443233
70,[0.9030967024136971],[0.958554972535338],[0.9436749769159741],[0.8275303643724696],0.42487422,[0.8921143199162053],[0.9657349197350997],[0.9459459459459459],[0.8588957055214724],0.36627182
71,[0.9052518259830433],[0.9596983883166292],[0.9402852049910874],[0.854251012145749],0.40600282,[0.891366152925333],[0.9665368841500768],[0.9342105263157895],[0.8711656441717791],0.3608012
72,[0.9062201893459427],[0.960669728150584],[0.9303904923599321],[0.8874493927125506],0.38166413,[0.8900194523417627],[0.966228147446965],[0.925],[0.9079754601226994],0.35050735
73,[0.907421371985454],[0.9617131714634466],[0.9302721088435374],[0.8858299595141701],0.38012365,[0.8879245847673202],[0.9647165842762435],[0.925],[0.9079754601226994],0.35233268
74,[0.906529241483038],[0.9605477637403419],[0.9525193798449613],[0.7959514170040486],0.43270108,[0.8952566212778693],[0.968508080049123],[0.9452054794520548],[0.8466257668711656],0.37395796
75,[0.9071658888854549],[0.9613557844651814],[0.8981191222570533],[0.9279352226720647],0.37373072,[0.8900194523417626],[0.9655964216163861],[0.9053254437869822],[0.9386503067484663],0.35285544
76,[0.9068341729249725],[0.9610695184310435],[0.9540566959921799],[0.7902834008097166],0.43638375,[0.8954062546760436],[0.9677158669936601],[0.9448275862068966],[0.8404907975460123],0.37470746
77,[0.9085318993314171],[0.9619775437448782],[0.9256474519632414],[0.897165991902834],0.37609014,[0.8949573544815203],[0.9682319754202968],[0.9090909090909091],[0.9202453987730062],0.35195816
78,[0.9057154041886868],[0.9607210975902322],[0.9556025369978859],[0.7319838056680162],0.4853601,[0.8919646865180308],[0.9670308639963955],[0.9548872180451128],[0.7791411042944786],0.399914
79,[0.9094508143523813],[0.962422786656118],[0.9179655455291222],[0.9060728744939271],0.36980826,[0.8940595540924735],[0.9680919295420944],[0.9096385542168675],[0.9263803680981595],0.35122177
80,[0.9096465473725418],[0.9625200484187826],[0.9487418452935694],[0.8242914979757086],0.41208127,[0.8960047882687416],[0.9681970109162469],[0.9455782312925171],[0.852760736196319],0.36062464
81,[0.9110331612943103],[0.9635925936890055],[0.9253355704697986],[0.8931174089068826],0.37185344,[0.89361065389795],[0.9675118422087083],[0.9192546583850931],[0.9079754601226994],0.34912753
82,[0.9109816526047945],[0.9634690766443774],[0.9363166953528399],[0.8809716599190284],0.37147638,[0.8922639533143797],[0.9672253247385347],[0.9240506329113924],[0.8957055214723927],0.3527485
83,[0.9109981353854395],[0.9634737523470862],[0.9537856440511308],[0.7854251012145749],0.42712143,[0.8934610204997755],[0.9671490258059834],[0.9507042253521126],[0.8282208588957055],0.37612808
84,[0.9115461878418889],[0.9634107857694012],[0.9538615847542627],[0.7700404858299595],0.4374632,[0.8972018554541373],[0.9697000891281766],[0.9436619718309859],[0.8220858895705522],0.38330245
85,[0.9129451638491413],[0.9644647643013087],[0.9498632634457612],[0.8437246963562753],0.3950371,[0.8927128535089032],[0.9669930364204407],[0.9470198675496688],[0.8773006134969326],0.35690928
86,[0.91433177777091],[0.9652004680973851],[0.938091143594153],[0.8834008097165992],0.37001312,[0.8991470896304055],[0.9702467856768818],[0.9182389937106918],[0.8957055214723927],0.34865043
87,[0.9151311926321971],[0.9655908725076866],[0.9444941808415398],[0.854251012145749],0.38792178,[0.8983989226395331],[0.9697401495626952],[0.9403973509933775],[0.8711656441717791],0.3606857
88,[0.9151765202789711],[0.9664343440079352],[0.9078633836378078],[0.9255060728744939],0.35879254,[0.8918150531198564],[0.9675198573380775],[0.9041916167664671],[0.9263803680981595],0.35766092
89,[0.914927218221714],[0.9658761822563185],[0.9445933869526363],[0.8558704453441296],0.38593355,[0.8942091874906479],[0.9677990640732603],[0.9235668789808917],[0.8895705521472392],0.35717702
90,[0.9156318570942918],[0.9655051175047832],[0.9525581395348838],[0.8291497975708502],0.39981684,[0.902439024390244],[0.9713162581024385],[0.9452054794520548],[0.8466257668711656],0.3665825
91,[0.9165857980241267],[0.9663313509092004],[0.9202603742880391],[0.9157894736842105],0.35736686,[0.8952566212778692],[0.9681074367611642],[0.9202453987730062],[0.9202453987730062],0.34771308
92,[0.9162458406733216],[0.966109731064873],[0.9504504504504504],[0.854251012145749],0.39106393,[0.8975011222504863],[0.9692149362752529],[0.9411764705882353],[0.8834355828220859],0.36031425
93,[0.911500860195115],[0.9637617436526056],[0.9668949771689498],[0.68582995951417],0.50572854,[0.8963040550650906],[0.9693092162348714],[0.96],[0.7361963190184049],0.43154228
94,[0.912749430828981],[0.9635688788159167],[0.9519321394910462],[0.8178137651821862],0.4136226,[0.8988478228340565],[0.9694149182725956],[0.9455782312925171],[0.852760736196319],0.362837
95,[0.9176530580708966],[0.9664854638989085],[0.9451327433628318],[0.8647773279352227],0.3758221,[0.9006434236121503],[0.9707028695533235],[0.9354838709677419],[0.8895705521472392],0.35447788
96,[0.9186193610862152],[0.9679953572415125],[0.9385665529010239],[0.8906882591093117],0.35772586,[0.8976507556486608],[0.9697589977465775],[0.9125],[0.8957055214723927],0.35569227
97,[0.9199091386716938],[0.9683281284261414],[0.9321608040201005],[0.9012145748987854],0.35096058,[0.9007930570103246],[0.9706939580504869],[0.9141104294478528],[0.9141104294478528],0.3512453
98,[0.919482646722502],[0.9677974153214131],[0.9558964525407478],[0.8072874493927126],0.40648,[0.901840490797546],[0.9706591152820812],[0.9574468085106383],[0.8282208588957055],0.37378094
99,[0.9204860359942724],[0.9689832626258041],[0.9248366013071896],[0.9165991902834008],0.34885755,[0.8970522220559629],[0.96898706251595],[0.9141104294478528],[0.9141104294478528],0.363232
100,[0.9222249693523297],[0.9694229084592572],[0.916],[0.9271255060728745],0.34436396,[0.8969025886577884],[0.9687911524115835],[0.9079754601226994],[0.9079754601226994],0.35534707
101,[0.9227689011136179],[0.9694714491163761],[0.9500446030330062],[0.8623481781376519],0.3733283,[0.9010923238066737],[0.9696513191339766],[0.9411764705882353],[0.8834355828220859],0.36171916
102,[0.9212257007757207],[0.9678411310532882],[0.9493333333333334],[0.8647773279352227],0.3724378,[0.9054316923537334],[0.9717064516137842],[0.9294871794871795],[0.8895705521472392],0.35282576
103,[0.9218067187934603],[0.9689353827190992],[0.9486271036315324],[0.8672064777327935],0.37419724,[0.89929672302858],[0.9692577835173993],[0.9415584415584416],[0.8895705521472392],0.36029425
104,[0.9225690473982961],[0.9696029882196083],[0.9275720164609054],[0.9125506072874494],0.34445998,[0.8975011222504864],[0.9686306533805582],[0.9130434782608695],[0.901840490797546],0.3589842
105,[0.9236754540490981],[0.9699484603494231],[0.9586538461538462],[0.8072874493927126],0.4057978,[0.9030375579829418],[0.9709979944587687],[0.9583333333333334],[0.8466257668711656],0.38579604
106,[0.9236290962285336],[0.9700173838119722],[0.9080188679245284],[0.9352226720647774],0.34375665,[0.9007930570103247],[0.9704583589096597],[0.8994082840236687],[0.9325153374233128],0.36208355
107,[0.9256678101595739],[0.9706769287151576],[0.9526411657559198],[0.8469635627530364],0.36950463,[0.9052820589555588],[0.9717102339457973],[0.959731543624161],[0.8773006134969326],0.36823907
108,[0.9243831834430468],[0.9708372371924702],[0.9080188679245284],[0.9352226720647774],0.3440087,[0.8992967230285801],[0.9694885278420428],[0.9053254437869822],[0.9386503067484663],0.37211668
109,[0.9231850913249066],[0.9694693838280128],[0.9682713347921226],[0.7165991902834008],0.46779716,[0.9054316923537334],[0.9718442229608035],[0.9692307692307692],[0.7730061349693251],0.4291916
110,[0.9284039517466596],[0.9722138102382512],[0.9435897435897436],[0.8939271255060729],0.34365204,[0.9060302259464312],[0.9714339308597464],[0.930379746835443],[0.901840490797546],0.35573235
111,[0.9274458901216636],[0.9713678255449648],[0.9538043478260869],[0.8526315789473684],0.36191002,[0.9058805925482568],[0.9709164984554152],[0.9463087248322147],[0.8650306748466258],0.3577439
112,[0.9289396421176253],[0.9730274204715141],[0.9419191919191919],[0.9060728744939271],0.3338401,[0.9033368247792907],[0.9695333822796878],[0.9240506329113924],[0.8957055214723927],0.35581687
113,[0.9310514983877779],[0.9739188486984847],[0.9429301533219762],[0.8963562753036437],0.33064845,[0.9036360915756397],[0.9694861872544263],[0.930379746835443],[0.901840490797546],0.35844275
114,[0.9296793068990739],[0.9727080418097489],[0.9629981024667932],[0.8218623481781376],0.37488854,[0.9073769265300016],[0.9707557483657979],[0.9517241379310345],[0.8466257668711656],0.38140675
115,[0.927767304344243],[0.9712991366186325],[0.9534883720930233],[0.8631578947368421],0.3540034,[0.9066287595391291],[0.970656391533879],[0.94],[0.8650306748466258],0.34711888
116,[0.9316881457901948],[0.9738223504973834],[0.9506607929515418],[0.8736842105263158],0.3442503,[0.9031871913811162],[0.9693758628440626],[0.9470198675496688],[0.8773006134969326],0.36188817
117,[0.9315130162458407],[0.97380867657618],[0.9691542288557214],[0.7886639676113361],0.40158728,[0.9067783929373037],[0.971400623837376],[0.9568345323741008],[0.8159509202453987],0.41087583
118,[0.9330953631877698],[0.9747677444124385],[0.9542600896860987],[0.8615384615384616],0.34917665,[0.9064791261409547],[0.9695297251968948],[0.9536423841059603],[0.8834355828220859],0.36729875
119,[0.9347869085514726],[0.9756519983506142],[0.9539823008849557],[0.8728744939271255],0.33393127,[0.902139757593895],[0.9681149722802646],[0.9539473684210527],[0.8895705521472392],0.37154853
120,[0.9345437875369574],[0.9759358224362218],[0.9415692821368948],[0.9133603238866397],0.31405872,[0.9006434236121502],[0.9682042176347804],[0.906832298136646],[0.8957055214723927],0.37834322
121,[0.9310514983877781],[0.9735340108672466],[0.966958211856171],[0.805668016194332],0.38096362,[0.9052820589555588],[0.9704691916308995],[0.958041958041958],[0.8404907975460123],0.3748431
122,[0.9346488652635699],[0.9757019520401513],[0.9366776315789473],[0.9222672064777327],0.31586245,[0.9051324255573845],[0.9703839127918046],[0.9085365853658537],[0.9141104294478528],0.3583955
123,[0.938120550936943],[0.9774648155434826],[0.9463829787234043],[0.9004048582995952],0.3121531,[0.901541224001197],[0.9682130803154652],[0.9182389937106918],[0.8957055214723927],0.37274095
124,[0.937440636235333],[0.9769711748948147],[0.9523809523809523],[0.8906882591093117],0.31777093,[0.9090228939099206],[0.9708562444401179],[0.9235668789808917],[0.8895705521472392],0.36708108
125,[0.9372304807821078],[0.9774941008151377],[0.9160728424386382],[0.9368421052631579],0.31942913,[0.8967529552596138],[0.965996771974698],[0.9101796407185628],[0.9325153374233128],0.38644302
126,[0.9370986185369471],[0.9772107176004401],[0.9370860927152318],[0.9165991902834008],0.30950138,[0.8846326500074817],[0.9613458417198044],[0.9235668789808917],[0.8895705521472392],0.38713345
127,[0.9341739551462331],[0.9748514528784366],[0.9691675231243576],[0.7635627530364373],0.42263567,[0.9081250935208739],[0.9714864975484551],[0.9776119402985075],[0.803680981595092],0.4165484
128,[0.9389508710119395],[0.9778906445922757],[0.9281678773204197],[0.9311740890688259],0.3089299,[0.8985485560377077],[0.9666495347468179],[0.9079754601226994],[0.9079754601226994],0.37231085
129,[0.9399645620216129],[0.9781525456968742],[0.9528301886792453],[0.8995951417004049],0.31217736,[0.90498279215921],[0.9690636732530117],[0.9415584415584416],[0.8895705521472392],0.36944684
130,[0.9403951746659662],[0.9780232688968205],[0.9557291666666666],[0.891497975708502],0.3097544,[0.9079754601226994],[0.9701248468847014],[0.9415584415584416],[0.8895705521472392],0.36625484
131,[0.939556613200647],[0.9773587569637758],[0.9572052401746725],[0.8874493927125506],0.31484976,[0.9100703276971419],[0.9712772239870553],[0.9354838709677419],[0.8895705521472392],0.3634127
132,[0.9399666223691936],[0.9780368240164274],[0.9712092130518234],[0.8194331983805668],0.36093116,[0.9048331587610355],[0.9691431804103652],[0.9444444444444444],[0.8343558282208589],0.40009865
133,[0.9412914258635432],[0.9788527100458375],[0.9474576271186441],[0.9052631578947369],0.30056483,[0.8951069878796948],[0.964958275108703],[0.9354838709677419],[0.8895705521472392],0.38668656
134,[0.9425853241441831],[0.9795938525280783],[0.9607843137254902],[0.8728744939271255],0.3157429,[0.9016908573993716],[0.9666641458148912],[0.9473684210526315],[0.8834355828220859],0.38793245
135,[0.940617692204675],[0.9788874699812731],[0.9283990345937249],[0.934412955465587],0.30626827,[0.8954062546760437],[0.9634639583033224],[0.9085365853658537],[0.9141104294478528],0.40361777
136,[0.9417323402457995],[0.979326212240514],[0.9662408759124088],[0.8574898785425101],0.3287654,[0.8943588208888223],[0.9643373270447707],[0.9448275862068966],[0.8404907975460123],0.41313064
137,[0.938897301974843],[0.9780247628125056],[0.9028527370855821],[0.9481781376518219],0.33426836,[0.8922639533143798],[0.9619889266841668],[0.9011627906976745],[0.950920245398773],0.42537227
138,[0.9443798868869178],[0.9801411702290619],[0.9480301760268232],[0.9157894736842105],0.29030287,[0.8995959898249289],[0.9654596037212198],[0.9240506329113924],[0.8957055214723927],0.37720898
139,[0.9443139557643375],[0.9802512512896455],[0.963162623539982],[0.8680161943319838],0.3138156,[0.8930121203052521],[0.9634941786486984],[0.9463087248322147],[0.8650306748466258],0.4081529
140,[0.9451319137538503],[0.9808460538081523],[0.9541918755401901],[0.8939271255060729],0.29751098,[0.89361065389795],[0.960182502397391],[0.9333333333333333],[0.8588957055214724],0.39911494
141,[0.9461744496296526],[0.9810385885827668],[0.9593425605536332],[0.8979757085020242],0.29303664,[0.8952566212778692],[0.9641824585801198],[0.9477124183006536],[0.8895705521472392],0.39036998
142,[0.9456634834296547],[0.9809801439637298],[0.9715639810426541],[0.8299595141700404],0.34404814,[0.9030375579829418],[0.9666590901637387],[0.95],[0.8159509202453987],0.4098722
143,[0.9452720173893336],[0.9805117658944673],[0.9595782073813708],[0.8842105263157894],0.29822102,[0.9042346251683377],[0.9682992912634147],[0.9470198675496688],[0.8773006134969326],0.37461677
144,[0.9460961564215882],[0.9810833309634778],[0.9565595134665508],[0.891497975708502],0.29394194,[0.9025886577884183],[0.967023726254797],[0.9342105263157895],[0.8711656441717791],0.38233602
145,[0.9464979241998125],[0.9812905699008352],[0.9584775086505191],[0.897165991902834],0.29420274,[0.8980996558431842],[0.9658397747711429],[0.9470198675496688],[0.8773006134969326],0.39203116
146,[0.9473282442748092],[0.9817573544419287],[0.9421487603305785],[0.9230769230769231],0.2827787,[0.8995959898249289],[0.9662506073797733],[0.9130434782608695],[0.901840490797546],0.3876172
147,[0.9474292013062604],[0.9816217098995597],[0.9627989371124889],[0.8801619433198381],0.298994,[0.8970522220559629],[0.9655120012002452],[0.9473684210526315],[0.8834355828220859],0.38261577
148,[0.9461291219828785],[0.9810068669836699],[0.9596491228070175],[0.8858299595141701],0.29971552,[0.9030375579829418],[0.967121891534986],[0.9281045751633987],[0.8711656441717791],0.38580954
